DateTime,Latitude,Longitude,Electric Power System > Energy Storage Main > 1 > Battery Space > Power,Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge,Electric Power System > Generator Set > 1 > Engine > Fuel Rate,Electric Power System > Generator Set > 1 > Engine > Load percentage,Electric Power System > Generator Set > 1 > Engine > Speed,Electric Power System > Generator Set > 1 > Engine > Torque percentage,Electric Power System > Generator Set > 2 > Engine > Fuel Rate,Electric Power System > Generator Set > 2 > Engine > Load percentage,Electric Power System > Generator Set > 2 > Engine > Speed,Electric Power System > Generator Set > 2 > Engine > Torque percentage,Navigation and Communication > Navigation Data > Location Current > Speed Over Ground,Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power,Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power
2026-03-01 00:57:00,60.39706,5.31684,19.37,58.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 00:58:00,60.39704,5.31683,19.06,,,,,,,,,,0.0,,,,
2026-03-01 00:59:00,60.39704,5.31685,21.58,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:00:00,60.39705,5.31687,21.92,,,,,,,,,,,,,,
2026-03-01 01:01:00,60.39703,5.31685,22.11,,,,,,,,,,,,,,0.0
2026-03-01 01:02:00,60.39703,5.31681,21.11,57.7,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:03:00,60.39704,5.31684,19.2,,,,,,,,,,0.0,,,,
2026-03-01 01:04:00,60.39706,5.31685,18.43,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:05:00,60.39704,5.31683,19.34,,,,,,,,,,,,,,
2026-03-01 01:06:00,60.39705,5.31684,22.55,,,,,,,,,,,,,,0.0
2026-03-01 01:07:00,60.39703,5.31685,22.41,57.6,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:08:00,60.39704,5.31686,23.6,,,,,,,,,,0.0,,,,
2026-03-01 01:09:00,60.39706,5.31687,22.02,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:10:00,60.39704,5.3169,20.49,,,,,,,,,,,,,,
2026-03-01 01:11:00,60.39705,5.31687,18.4,,,,,,,,,,,,,,0.0
2026-03-01 01:12:00,60.39703,5.31684,19.93,57.5,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:13:00,60.39704,5.31686,21.95,,,,,,,,,,0.0,,,,
2026-03-01 01:14:00,60.39705,5.31681,22.19,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:15:00,60.39705,5.31681,22.13,,,,,,,,,,,,,,
2026-03-01 01:16:00,60.39704,5.31685,19.54,,,,,,,,,,,,,,
2026-03-01 01:17:00,60.39705,5.31685,19.01,57.3,,,,,,,,,,,,,0.0
2026-03-01 01:18:00,60.39704,5.31688,17.96,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 01:19:00,60.39705,5.31688,18.78,,,,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,
2026-03-01 01:20:00,60.39704,5.31687,21.53,,,,,,,,,,,,,,
2026-03-01 01:21:00,60.39704,5.31685,22.61,,,,,,,,,,0.03,,,,
2026-03-01 01:22:00,60.39704,5.31684,23.56,57.15,,,,,,,,,0.0,,,,0.0
2026-03-01 01:23:00,60.39703,5.31682,22.61,,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-01 01:24:00,60.39705,5.31684,20.69,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:25:00,60.39704,5.31685,20.94,,,,,,,,,,,,,,
2026-03-01 01:26:00,60.39703,5.31683,21.32,,,,,,,,,,,,,,
2026-03-01 01:27:00,60.39704,5.31685,24.2,56.9,,,,,,,,,,,,,0.0
2026-03-01 01:28:00,60.39705,5.31688,24.13,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:29:00,60.39706,5.31685,24.67,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 01:30:00,60.39705,5.31687,22.63,,,,,,,,,,,,,,
2026-03-01 01:31:00,60.39705,5.31685,20.89,,,,,,,,,,,,,,
2026-03-01 01:32:00,60.39706,5.31687,20.9,56.7,,,,,,,,,,,,,0.0
2026-03-01 01:33:00,60.39704,5.31685,23.22,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:34:00,60.39706,5.31686,25.7,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 01:35:00,60.39706,5.31683,25.24,,,,,,,,,,,,,,
2026-03-01 01:36:00,60.39705,5.31684,24.34,,,,,,,,,,,,,,
2026-03-01 01:37:00,60.39706,5.31684,19.67,56.4,,,,,,,,,,,,,0.0
2026-03-01 01:38:00,60.39705,5.31685,18.64,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:39:00,60.39706,5.31686,19.95,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 01:40:00,60.39705,5.31687,21.41,,,,,,,,,,,,,,
2026-03-01 01:41:00,60.39705,5.31688,23.45,,,,,,,,,,,,,,
2026-03-01 01:42:00,60.39705,5.31685,23.45,56.3,,,,,,,,,,,,,0.0
2026-03-01 01:43:00,60.39704,5.31682,23.21,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:44:00,60.39706,5.31686,20.32,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 01:45:00,60.39705,5.31686,19.77,,,,,,,,,,,,,,
2026-03-01 01:46:00,60.39706,5.31684,21.86,,,,,,,,,,,,,,
2026-03-01 01:47:00,60.39703,5.31685,21.61,56.1,,,,,,,,,,,,,0.0
2026-03-01 01:48:00,60.39705,5.31684,23.08,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:49:00,60.39704,5.31687,22.84,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 01:50:00,60.39704,5.31683,23.33,,,,,,,,,,,,,,
2026-03-01 01:51:00,60.39704,5.31685,20.21,,,,,,,,,,,,,,
2026-03-01 01:52:00,60.39703,5.31683,18.93,55.9,,,,,,,,,,,,,0.0
2026-03-01 01:53:00,60.39705,5.31684,18.74,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:54:00,60.39705,5.31686,22.44,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 01:55:00,60.39704,5.31685,23.49,,,,,,,,,,0.0,,,,
2026-03-01 01:56:00,60.39703,5.31688,22.52,,,,,,,,,,,,,,
2026-03-01 01:57:00,60.39703,5.31684,22.95,55.7,,,,,,,,,,,,,0.0
2026-03-01 01:58:00,60.39704,5.31683,21.63,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 01:59:00,60.39705,5.31685,21.8,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:00:00,60.39705,5.31685,21.73,,,,,,,,,,0.0,,,,
2026-03-01 02:01:00,60.39705,5.31687,24.76,,,,,,,,,,,,,,
2026-03-01 02:02:00,60.39706,5.3169,22.37,55.5,,,,,,,,,,,,,0.0
2026-03-01 02:03:00,60.39706,5.31689,23.12,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:04:00,60.39705,5.31687,21.49,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:05:00,60.39705,5.31683,21.4,,,,,,,,,,0.0,,,,
2026-03-01 02:06:00,60.39706,5.31684,20.26,,,,,,,,,,,,,,
2026-03-01 02:07:00,60.39704,5.31687,21.07,55.4,,,,,,,,,,,,,0.0
2026-03-01 02:08:00,60.39702,5.31682,21.61,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:09:00,60.39704,5.31685,22.51,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,
2026-03-01 02:10:00,60.39704,5.31684,22.81,,,,,,,,,,0.0,0.0,,,
2026-03-01 02:11:00,60.39705,5.31683,21.74,,,,,,,,,,,,,,
2026-03-01 02:12:00,60.39704,5.31683,19.49,55.2,,,,,,,,,,,,,0.0
2026-03-01 02:13:00,60.39704,5.31685,19.21,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:14:00,60.39705,5.31688,19.67,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,
2026-03-01 02:15:00,60.39706,5.31682,22.42,,,,,,,,,,0.0,0.0,,,
2026-03-01 02:16:00,60.39704,5.31687,23.17,,,,,,,,,,,,,,
2026-03-01 02:17:00,60.39706,5.31687,23.13,55.1,,,,,,,,,0.02,,,,0.0
2026-03-01 02:18:00,60.39705,5.31683,21.58,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:19:00,60.39704,5.31684,20.22,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 02:20:00,60.39703,5.31682,23.57,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 02:21:00,60.39704,5.31687,24.52,,,,,,,,,,,,,,
2026-03-01 02:22:00,60.39702,5.31689,27.28,54.8,,,,,,,,,0.0,,,,0.0
2026-03-01 02:23:00,60.39706,5.31687,25.56,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:24:00,60.39702,5.31684,24.43,,,,,,,,,,,,,,
2026-03-01 02:25:00,60.39704,5.31685,21.22,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:26:00,60.39703,5.31686,21.53,,,,,,,,,,,,,,
2026-03-01 02:27:00,60.39704,5.31687,21.18,54.6,,,,,,,,,0.0,,,,0.0
2026-03-01 02:28:00,60.39703,5.31683,23.91,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:29:00,60.39704,5.31684,25.02,,,,,,,,,,,,,,
2026-03-01 02:30:00,60.39705,5.31688,24.52,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:31:00,60.39702,5.31682,24.73,,,,,,,,,,,,,,
2026-03-01 02:32:00,60.39704,5.3169,20.54,54.4,,,,,,,,,,,,,0.0
2026-03-01 02:33:00,60.39704,5.31684,20.07,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 02:34:00,60.39703,5.31683,19.91,,,,,,,,,,,,,,
2026-03-01 02:35:00,60.39703,5.31686,23.24,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:36:00,60.39704,5.31686,24.04,,,,,,,,,,,,,,
2026-03-01 02:37:00,60.39705,5.31685,25.17,54.1,,,,,,,,,,,,,0.0
2026-03-01 02:38:00,60.39703,5.31685,25.31,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 02:39:00,60.39701,5.31682,21.18,,,,,,,,,,,,,,
2026-03-01 02:40:00,60.39704,5.31686,23.64,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:41:00,60.39704,5.31689,23.27,,,,,,,,,,0.02,,,,
2026-03-01 02:42:00,60.39702,5.31687,26.11,54.0,,,,,,,,,,,,,0.0
2026-03-01 02:43:00,60.39704,5.31691,25.99,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:44:00,60.39703,5.31685,22.7,,,,,,,,,,,,,,
2026-03-01 02:45:00,60.39701,5.31688,22.63,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:46:00,60.39702,5.31688,19.13,,,,,,,,,,,,,,
2026-03-01 02:47:00,60.39703,5.31685,20.18,53.8,,,,,,,,,0.0,,,,0.0
2026-03-01 02:48:00,60.39703,5.31683,20.0,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:49:00,60.39703,5.31684,24.68,,,,,,,,,,,,,,
2026-03-01 02:50:00,60.39704,5.3169,23.51,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:51:00,60.39702,5.31684,21.99,,,,,,,,,,,,,,
2026-03-01 02:52:00,60.39702,5.31684,20.54,53.6,,,,,,,,,0.0,,,,0.0
2026-03-01 02:53:00,60.39706,5.31687,17.42,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:54:00,60.39704,5.31685,18.98,,,,,,,,,,,,,,
2026-03-01 02:55:00,60.39704,5.31682,18.98,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 02:56:00,60.39703,5.31687,21.99,,,,,,,,,,,,,,
2026-03-01 02:57:00,60.39701,5.31688,22.62,53.4,,,,,,,,,0.0,,,,0.0
2026-03-01 02:58:00,60.39701,5.31683,22.67,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 02:59:00,60.39703,5.31684,23.14,,,,,,,,,,,,,,
2026-03-01 03:00:00,60.397,5.31684,20.91,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:01:00,60.397,5.31686,22.61,,,,,,,,,,,,,,
2026-03-01 03:02:00,60.39703,5.31686,20.64,53.2,,,,,,,,,0.0,,,,0.0
2026-03-01 03:03:00,60.39705,5.31686,22.14,,,,,,,,,,,,,,
2026-03-01 03:04:00,60.39704,5.31687,21.87,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:05:00,60.39703,5.31686,22.21,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:06:00,60.39703,5.31685,21.34,,,,,,,,,,,,,,
2026-03-01 03:07:00,60.39703,5.31686,19.77,53.1,,,,,,,,,0.0,,,,0.0
2026-03-01 03:08:00,60.39705,5.31686,17.9,,,,,,,,,,,,,,
2026-03-01 03:09:00,60.39704,5.31683,17.64,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:10:00,60.39704,5.31687,21.24,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:11:00,60.39704,5.31685,21.92,,,,,,,,,,,,,,
2026-03-01 03:12:00,60.39704,5.31686,21.29,52.9,,,,,,,,,0.0,,,,0.0
2026-03-01 03:13:00,60.39703,5.31688,20.99,,,,,,,,,,,,,,
2026-03-01 03:14:00,60.39702,5.31687,18.54,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:15:00,60.39704,5.31688,18.98,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:16:00,60.39703,5.31687,21.79,,,,,,,,,,,,,,
2026-03-01 03:17:00,60.39703,5.31686,24.73,52.7,,,,,,,,,,,,,0.0
2026-03-01 03:18:00,60.39703,5.31685,25.24,,,,,,,,,,0.0,,,,
2026-03-01 03:19:00,60.39704,5.31686,24.82,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:20:00,60.39704,5.31686,23.09,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:21:00,60.39704,5.31686,21.08,,,,,,,,,,,,,,
2026-03-01 03:22:00,60.39704,5.31685,20.92,52.5,,,,,,,,,,,,,
2026-03-01 03:23:00,60.39704,5.31686,18.99,,,,,,,,,,0.0,,,,0.0
2026-03-01 03:24:00,60.39705,5.31686,21.97,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:25:00,60.39703,5.31683,22.37,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:26:00,60.39704,5.31685,21.66,,,,,,,,,,,,,,
2026-03-01 03:27:00,60.39704,5.31687,20.79,52.3,,,,,,,,,,,,,
2026-03-01 03:28:00,60.39706,5.31688,18.92,,,,,,,,,,0.0,,,,0.0
2026-03-01 03:29:00,60.39705,5.31685,20.59,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:30:00,60.39703,5.31688,20.73,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:31:00,60.39702,5.31688,23.14,,,,,,,,,,,,,,
2026-03-01 03:32:00,60.39704,5.31686,23.88,52.0,,,,,,,,,,,,,
2026-03-01 03:33:00,60.39704,5.31686,24.0,,,,,,,,,,0.0,,,,0.0
2026-03-01 03:34:00,60.39703,5.31687,24.39,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:35:00,60.39705,5.31685,20.98,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:36:00,60.39705,5.31686,22.34,,,,,,,,,,,,,,
2026-03-01 03:37:00,60.39704,5.31682,23.39,51.9,,,,,,,,,,,,,
2026-03-01 03:38:00,60.39704,5.31685,25.05,,,,,,,,,,0.0,,,,0.0
2026-03-01 03:39:00,60.39704,5.31684,26.09,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 03:40:00,60.39703,5.31686,26.15,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 03:41:00,60.39703,5.31684,26.56,,,,,,,,,,,,,,
2026-03-01 03:42:00,60.39704,5.31683,23.94,51.6,,,,,,,,,,,,,
2026-03-01 03:43:00,60.39704,5.31685,24.11,,,,,,,,,,,,,,0.0
2026-03-01 03:44:00,60.39705,5.31686,20.8,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 03:45:00,60.39704,5.31685,23.33,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 03:46:00,60.39703,5.31684,24.55,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 03:47:00,60.39705,5.31683,24.6,51.4,,,,,,,,,,,,,
2026-03-01 03:48:00,60.39705,5.31685,23.62,,,,,,,,,,,,,,0.0
2026-03-01 03:49:00,60.39704,5.31687,20.88,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 03:50:00,60.39704,5.31684,21.14,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 03:51:00,60.39703,5.31686,20.86,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 03:52:00,60.39704,5.31684,21.23,51.2,,,,,,,,,,,,,
2026-03-01 03:53:00,60.39703,5.31685,23.39,,,,,,,,,,,,,,0.0
2026-03-01 03:54:00,60.39704,5.31683,23.89,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 03:55:00,60.39706,5.31684,24.89,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 03:56:00,60.39704,5.31685,20.86,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 03:57:00,60.39704,5.31684,20.58,51.0,,,,,,,,,,,,,
2026-03-01 03:58:00,60.39704,5.31686,20.68,,,,,,,,,,,,,,0.0
2026-03-01 03:59:00,60.39705,5.31681,25.28,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 04:00:00,60.39704,5.31684,25.14,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 04:01:00,60.39703,5.31685,25.46,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 04:02:00,60.39705,5.31687,24.36,50.8,,,,,,,,,,,,,
2026-03-01 04:03:00,60.39706,5.31686,21.22,,,,,,,,,,,,,,0.0
2026-03-01 04:04:00,60.39704,5.31684,20.26,,0.0,0.0,0.0,0.0,,,,,0.0,,,,
2026-03-01 04:05:00,60.39704,5.31683,20.63,,,,,,,,,,,0.0,0.0,0.0,
2026-03-01 04:06:00,60.39704,5.31683,21.04,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 04:07:00,60.39703,5.3168,23.63,50.6,,,,,,,,,,,,,
2026-03-01 04:08:00,60.39703,5.31681,23.69,,,,,,,,,,,,,,0.0
2026-03-01 04:09:00,60.39705,5.31681,25.5,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:10:00,60.39704,5.31684,22.63,,,,,,,,,,0.0,0.0,0.0,0.0,
2026-03-01 04:11:00,60.39706,5.31684,21.49,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-01 04:12:00,60.39706,5.31685,21.88,50.4,,,,,,,,,,,,,
2026-03-01 04:13:00,60.39705,5.31681,23.79,,,,,,,,,,,,,,0.0
2026-03-01 04:14:00,60.39704,5.31683,25.72,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:15:00,60.39705,5.31684,26.49,,,,,,,,,,0.0,,0.0,0.0,
2026-03-01 04:16:00,60.39705,5.31684,25.88,,,,,,0.0,0.0,0.0,0.0,,0.0,,,
2026-03-01 04:17:00,60.39704,5.31688,21.78,50.1,,,,,,,,,,,,,
2026-03-01 04:18:00,60.39704,5.31685,23.47,,,,,,,,,,,,,,0.0
2026-03-01 04:19:00,60.39704,5.31685,23.97,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:20:00,60.39704,5.31685,25.71,,,,,,,,,,0.0,,0.0,0.0,
2026-03-01 04:21:00,60.39704,5.31685,27.25,,,,,,0.0,0.0,0.0,0.0,,0.0,,,
2026-03-01 04:22:00,60.39704,5.31685,26.92,49.9,,,,,,,,,,,,,
2026-03-01 04:23:00,60.39705,5.31686,24.11,,,,,,,,,,,,,,0.0
2026-03-01 04:24:00,60.39706,5.31684,21.18,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:25:00,60.39707,5.31685,21.06,,,,,,,,,,0.0,,,,
2026-03-01 04:26:00,60.39704,5.31685,19.27,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 04:27:00,60.39704,5.31684,21.65,49.7,,,,,,,,,,,,,
2026-03-01 04:28:00,60.39704,5.31683,21.83,,,,,,,,,,,,,,0.0
2026-03-01 04:29:00,60.39705,5.31687,22.1,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:30:00,60.39703,5.31684,21.91,,,,,,,,,,0.0,,,,
2026-03-01 04:31:00,60.39705,5.31685,18.91,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 04:32:00,60.39704,5.31684,19.87,49.6,,,,,,,,,,,,,
2026-03-01 04:33:00,60.39703,5.31683,18.21,,,,,,,,,,,,,,0.0
2026-03-01 04:34:00,60.39706,5.31688,22.51,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:35:00,60.39704,5.31685,23.57,,,,,,,,,,,,,,
2026-03-01 04:36:00,60.39703,5.31685,23.84,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 04:37:00,60.39704,5.31684,22.48,49.3,,,,,,,,,,,,,
2026-03-01 04:38:00,60.39704,5.31687,21.36,,,,,,,,,,,,,,0.0
2026-03-01 04:39:00,60.39703,5.31689,20.81,,,,,,,,,,,,,,
2026-03-01 04:40:00,60.39705,5.31683,22.43,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:41:00,60.39704,5.31685,24.73,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 04:42:00,60.39703,5.31687,23.12,49.1,,,,,,,,,,,,,
2026-03-01 04:43:00,60.39705,5.31685,22.08,,,,,,,,,,,,,,0.0
2026-03-01 04:44:00,60.39704,5.31683,18.97,,,,,,,,,,,,,,
2026-03-01 04:45:00,60.39703,5.31683,18.07,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:46:00,60.39704,5.31682,18.92,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 04:47:00,60.39703,5.31682,20.89,48.9,,,,,,,,,,,,,
2026-03-01 04:48:00,60.39705,5.31686,22.77,,,,,,,,,,,,,,0.0
2026-03-01 04:49:00,60.39705,5.31686,23.03,,,,,,,,,,,,,,
2026-03-01 04:50:00,60.39704,5.31684,22.53,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:51:00,60.39703,5.31685,20.23,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 04:52:00,60.39704,5.3168,20.47,48.7,,,,,,,,,,,,,
2026-03-01 04:53:00,60.39704,5.31681,20.91,,,,,,,,,,,,,,0.0
2026-03-01 04:54:00,60.39705,5.31685,22.02,,,,,,,,,,,,,,
2026-03-01 04:55:00,60.39706,5.31685,22.83,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 04:56:00,60.39704,5.31687,25.06,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-01 04:57:00,60.39705,5.31686,26.11,48.5,,,,,,,,,,,,,
2026-03-01 04:58:00,60.39705,5.31686,24.48,,,,,,,,,,,,,,0.0
2026-03-01 04:59:00,60.39703,5.31686,23.48,,,,,,,,,,,,,,
2026-03-01 05:00:00,60.39703,5.31689,23.56,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 05:01:00,60.39703,5.31683,24.81,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 05:02:00,60.39703,5.31681,26.96,48.2,,,,,,,,,0.0,,,,
2026-03-01 05:03:00,60.39704,5.31685,26.2,,,,,,,,,,,,,,0.0
2026-03-01 05:04:00,60.39706,5.31684,24.64,,,,,,,,,,,,,,
2026-03-01 05:05:00,60.39703,5.31686,21.44,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 05:06:00,60.39704,5.31685,21.49,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 05:07:00,60.39704,5.31685,21.19,48.0,,,,,,,,,0.0,,,,
2026-03-01 05:08:00,60.39703,5.31684,22.88,,,,,,,,,,,,,,0.0
2026-03-01 05:09:00,60.39704,5.31688,25.13,,,,,,,,,,,,,,
2026-03-01 05:10:00,60.39705,5.31683,24.24,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 05:11:00,60.39704,5.31685,25.16,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 05:12:00,60.39705,5.31687,22.76,47.8,,,,,,,,,0.0,,,,
2026-03-01 05:13:00,60.39706,5.31685,22.18,,,,,,,,,,,,,,0.0
2026-03-01 05:14:00,60.39701,5.31684,22.72,,,,,,,,,,,,,,
2026-03-01 05:15:00,60.39702,5.31683,23.64,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 05:16:00,60.39702,5.31684,24.12,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 05:17:00,60.39702,5.31681,24.37,47.6,,,,,,,,,0.0,,,,
2026-03-01 05:18:00,60.39702,5.31682,24.97,,,,,,,,,,,,,,0.0
2026-03-01 05:19:00,60.39701,5.31682,23.14,,,,,,,,,,,,,,
2026-03-01 05:20:00,60.39703,5.31683,22.37,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-01 05:21:00,60.39706,5.31682,21.99,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2026-03-01 05:22:00,60.39707,5.31683,22.72,47.4,,,,,,,,,0.0,,,,
2026-03-01 05:23:00,60.39705,5.31683,24.28,,,,,,,,,,,,,,0.0
2026-03-01 05:24:00,60.39703,5.31681,23.02,,,,,,,,,,,,,,
2026-03-01 05:25:00,60.39702,5.31685,24.0,,0.0,0.0,0.0,0.0,,,,,0.03,,,,
2026-03-01 05:26:00,60.39702,5.31685,21.14,,,,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,
2026-03-01 05:27:00,60.39703,5.31685,21.56,47.1,,,,,,,,,0.0,,,,
2026-03-01 05:28:00,60.39701,5.31683,20.33,,,,,,,,,,,,,,
2026-03-01 05:29:00,60.39703,5.31683,23.24,,,,,,,,,,,,,,0.0
2026-03-01 05:30:00,60.39704,5.31683,24.05,,0.0,0.0,0.0,0.0,,,,,,,,,
